	NC_011334.1	117	0	5.0	51
	NC_011334.1	118	0	1.0	47
	NC_011334.1	119	0	22.0	51
	NC_011334.1	120	0	12.0	51
	NC_011334.1	122	0	22.0	51
	NC_011334.1	123	0	1.0	43
	NC_011334.1	123	0	9.0	51
	NC_011334.1	124	0	24.0	51
	NC_011334.1	126	0	32.0	51
	NC_011334.1	128	0	83.0	51
	NC_011334.1	129	0	22.0	51
	NC_011334.1	131	0	73.0	51
	NC_011334.1	133	0	1.0	51
	NC_011334.1	135	0	53.0	51
	NC_011334.1	136	0	35.0	51
	NC_011334.1	137	0	22.0	51
	NC_011334.1	138	0	12.0	51
	NC_011334.1	139	0	4.0	51
	NC_011334.1	140	0	7.0	51
	NC_011334.1	142	0	12.0	51
	NC_011334.1	143	0	9.0	51
	NC_011334.1	145	0	24.0	51
	NC_011334.1	146	0	78.0	51
	NC_011334.1	147	0	11.0	51
	NC_011334.1	149	0	20.0	51
	NC_011334.1	151	0	40.0	51
	NC_011334.1	152	0	52.0	51
	NC_011334.1	154	0	58.0	51
	NC_011334.1	158	0	24.0	51
	NC_011334.1	159	0	12.0	51
	NC_011334.1	160	0	9.0	51
	NC_011334.1	161	0	51.0	51
	NC_011334.1	162	0	18.0	51
	NC_011334.1	162	1	2.0	46
	NC_011334.1	163	0	3.0	51
	NC_011334.1	163	1	6.0	51
	NC_011334.1	164	0	13.0	51
	NC_011334.1	164	1	3.0	47
	NC_011334.1	165	0	3.0	51
	NC_011334.1	165	1	10.0	51
	NC_011334.1	166	0	10.0	51
	NC_011334.1	166	1	1.0	48
	NC_011334.1	167	1	5.0	51
	NC_011334.1	168	0	41.0	51
	NC_011334.1	169	1	13.0	51
	NC_011334.1	170	0	9.0	51
	NC_011334.1	171	0	13.0	51
	NC_011334.1	171	1	34.0	51
	NC_011334.1	172	0	7.0	51
	NC_011334.1	172	1	1.0	50
	NC_011334.1	173	0	11.0	51
	NC_011334.1	173	1	11.0	51
	NC_011334.1	174	0	5.0	51
	NC_011334.1	174	1	29.0	51
	NC_011334.1	175	0	2.0	51
	NC_011334.1	176	1	19.0	51
	NC_011334.1	177	0	2.0	51
	NC_011334.1	177	1	61.0	51
	NC_011334.1	178	0	35.0	51
	NC_011334.1	178	1	2.0	51
	NC_011334.1	179	0	104.0	51
	NC_011334.1	180	0	24.0	51
	NC_011334.1	180	1	31.0	51
	NC_011334.1	181	0	13.0	51
	NC_011334.1	181	1	18.0	51
	NC_011334.1	182	0	15.0	51
	NC_011334.1	183	1	29.0	51
	NC_011334.1	184	0	11.0	51
	NC_011334.1	184	1	2.0	51
	NC_011334.1	185	0	2.0	51
	NC_011334.1	185	1	150.0	51
	NC_011334.1	186	0	1.0	6
	NC_011334.1	186	0	3.0	51
	NC_011334.1	186	1	5.0	51
	NC_011334.1	187	0	25.0	51
	NC_011334.1	187	1	11.0	51
	NC_011334.1	188	0	4.0	51
	NC_011334.1	188	1	1.0	51
	NC_011334.1	189	0	6.0	51
	NC_011334.1	189	1	1.0	51
	NC_011334.1	191	1	15.0	51
	NC_011334.1	192	0	53.0	51
	NC_011334.1	192	1	1.0	51
	NC_011334.1	193	0	2.0	51
	NC_011334.1	193	1	8.0	51
	NC_011334.1	194	0	12.0	51
	NC_011334.1	194	1	20.0	51
	NC_011334.1	195	0	12.0	51
	NC_011334.1	196	1	28.0	51
	NC_011334.1	197	0	1.0	11
	NC_011334.1	197	0	65.0	51
	NC_011334.1	197	1	1.0	40
	NC_011334.1	197	1	28.0	51
	NC_011334.1	198	0	10.0	51
	NC_011334.1	199	0	1.0	51
	NC_011334.1	199	1	77.0	51
	NC_011334.1	200	0	12.0	51
	NC_011334.1	201	0	19.0	51
	NC_011334.1	201	1	2.0	51
	NC_011334.1	202	1	4.0	51
	NC_011334.1	203	0	5.0	51
	NC_011334.1	203	1	42.0	51
	NC_011334.1	204	1	6.0	51
	NC_011334.1	205	0	10.0	51
	NC_011334.1	205	1	6.0	51
	NC_011334.1	206	1	27.0	51
	NC_011334.1	207	1	89.0	51
	NC_011334.1	208	0	17.0	51
	NC_011334.1	208	1	2.0	51
	NC_011334.1	209	0	12.0	51
	NC_011334.1	210	1	9.0	51
	NC_011334.1	211	0	19.0	51
	NC_011334.1	212	0	6.0	51
	NC_011334.1	213	1	1.0	51
	NC_011334.1	214	0	3.0	51
	NC_011334.1	214	1	2.0	51
	NC_011334.1	215	0	2.0	51
	NC_011334.1	216	0	52.0	51
	NC_011334.1	216	1	4.0	51
	NC_011334.1	218	0	18.0	51
	NC_011334.1	218	1	11.0	51
	NC_011334.1	219	0	1.0	51
	NC_011334.1	219	1	7.0	51
	NC_011334.1	220	0	9.0	51
	NC_011334.1	221	0	1.0	51
	NC_011334.1	222	1	2.0	51
	NC_011334.1	223	0	22.0	51
	NC_011334.1	223	1	5.0	51
	NC_011334.1	224	0	7.0	51
	NC_011334.1	224	1	16.0	51
	NC_011334.1	225	0	3.0	51
	NC_011334.1	225	1	4.0	51
	NC_011334.1	226	0	21.0	51
	NC_011334.1	226	1	12.0	51
	NC_011334.1	227	1	12.0	51
	NC_011334.1	228	0	10.0	51
	NC_011334.1	229	1	14.0	51
	NC_011334.1	230	0	1.0	51
	NC_011334.1	230	1	1.0	51
	NC_011334.1	231	0	20.0	51
	NC_011334.1	231	1	14.0	51
	NC_011334.1	232	0	4.0	51
	NC_011334.1	233	1	9.0	51
	NC_011334.1	234	1	13.0	51
	NC_011334.1	235	0	36.0	51
	NC_011334.1	236	0	1.0	51
	NC_011334.1	236	1	2.0	51
	NC_011334.1	237	0	50.0	51
	NC_011334.1	237	1	22.0	51
	NC_011334.1	238	1	7.0	51
	NC_011334.1	239	0	42.0	51
	NC_011334.1	239	1	7.0	51
	NC_011334.1	240	0	34.0	51
	NC_011334.1	240	1	31.0	51
	NC_011334.1	241	0	40.0	51
	NC_011334.1	241	1	23.0	51
	NC_011334.1	242	0	1.0	51
	NC_011334.1	243	0	87.0	51
	NC_011334.1	243	1	76.0	51
	NC_011334.1	244	0	20.0	51
	NC_011334.1	244	1	23.0	51
	NC_011334.1	245	0	1.0	32
	NC_011334.1	245	0	21.0	51
	NC_011334.1	245	1	58.0	51
	NC_011334.1	246	0	13.0	51
	NC_011334.1	246	1	11.0	51
	NC_011334.1	247	0	10.0	51
	NC_011334.1	248	1	11.0	51
	NC_011334.1	249	0	5.0	51
	NC_011334.1	249	1	2.0	51
	NC_011334.1	250	0	12.0	51
	NC_011334.1	250	1	21.0	51
	NC_011334.1	251	0	11.0	51
	NC_011334.1	251	1	21.0	51
	NC_011334.1	252	0	20.0	51
	NC_011334.1	252	1	173.0	51
	NC_011334.1	253	0	47.0	51
	NC_011334.1	254	0	4.0	51
	NC_011334.1	255	0	53.0	51
	NC_011334.1	255	1	17.0	51
	NC_011334.1	256	0	39.0	51
	NC_011334.1	256	1	18.0	51
	NC_011334.1	257	0	4.0	51
	NC_011334.1	258	1	18.0	51
	NC_011334.1	259	0	22.0	51
	NC_011334.1	259	1	47.0	51
	NC_011334.1	260	0	125.0	51
	NC_011334.1	261	0	24.0	51
	NC_011334.1	262	1	10.0	51
	NC_011334.1	263	1	17.0	51
	NC_011334.1	264	0	53.0	51
	NC_011334.1	264	1	10.0	51
	NC_011334.1	265	0	1.0	47
	NC_011334.1	265	0	20.0	51
	NC_011334.1	265	1	30.0	51
	NC_011334.1	266	0	18.0	51
	NC_011334.1	267	0	31.0	51
	NC_011334.1	267	1	8.0	51
	NC_011334.1	268	1	12.0	51
	NC_011334.1	269	1	29.0	51
	NC_011334.1	270	0	13.0	51
	NC_011334.1	270	1	41.0	51
	NC_011334.1	271	0	52.0	51
	NC_011334.1	271	1	11.0	51
	NC_011334.1	272	1	23.0	51
	NC_011334.1	273	0	1.0	51
	NC_011334.1	273	1	44.0	51
	NC_011334.1	274	0	4.0	51
	NC_011334.1	274	1	32.0	51
	NC_011334.1	275	0	20.0	51
	NC_011334.1	276	0	10.0	51
	NC_011334.1	277	1	10.0	51
	NC_011334.1	278	0	13.0	51
	NC_011334.1	278	1	29.0	51
	NC_011334.1	279	0	11.0	51
	NC_011334.1	280	0	1.0	51
	NC_011334.1	281	0	1.0	51
	NC_011334.1	281	1	21.0	51
	NC_011334.1	282	0	66.0	51
	NC_011334.1	282	1	10.0	51
	NC_011334.1	283	0	12.0	51
	NC_011334.1	283	1	11.0	51
	NC_011334.1	284	0	5.0	51
	NC_011334.1	284	1	46.0	51
	NC_011334.1	285	1	1.0	51
	NC_011334.1	286	0	13.0	51
	NC_011334.1	286	1	6.0	51
	NC_011334.1	287	0	7.0	51
	NC_011334.1	287	1	8.0	51
	NC_011334.1	288	0	14.0	51
	NC_011334.1	288	1	46.0	51
	NC_011334.1	289	0	2.0	51
	NC_011334.1	290	0	5.0	51
	NC_011334.1	291	0	8.0	51
	NC_011334.1	291	1	35.0	51
	NC_011334.1	292	0	3.0	51
	NC_011334.1	293	1	38.0	51
	NC_011334.1	294	0	2.0	51
	NC_011334.1	295	0	2.0	51
	NC_011334.1	295	1	4.0	51
	NC_011334.1	296	0	2.0	51
	NC_011334.1	297	0	3.0	51
	NC_011334.1	297	1	14.0	51
	NC_011334.1	298	0	2.0	51
	NC_011334.1	299	0	2.0	51
	NC_011334.1	299	1	12.0	51
	NC_011334.1	301	0	1.0	51
	NC_011334.1	302	0	12.0	51
	NC_011334.1	302	1	4.0	51
	NC_011334.1	303	0	16.0	51
	NC_011334.1	303	1	14.0	51
	NC_011334.1	304	0	2.0	51
	NC_011334.1	305	0	6.0	51
	NC_011334.1	305	1	6.0	51
	NC_011334.1	306	0	1.0	51
	NC_011334.1	307	0	2.0	51
	NC_011334.1	307	1	15.0	51
	NC_011334.1	308	1	23.0	51
	NC_011334.1	309	1	4.0	51
	NC_011334.1	310	0	6.0	51
	NC_011334.1	310	1	7.0	51
	NC_011334.1	311	0	4.0	51
	NC_011334.1	311	1	13.0	51
	NC_011334.1	312	1	4.0	51
	NC_011334.1	313	0	1.0	22
	NC_011334.1	313	1	12.0	51
	NC_011334.1	314	0	75.0	51
	NC_011334.1	315	0	2.0	51
	NC_011334.1	316	0	17.0	51
	NC_011334.1	316	1	2.0	51
	NC_011334.1	317	0	10.0	51
	NC_011334.1	318	0	2.0	51
	NC_011334.1	319	0	10.0	51
	NC_011334.1	320	1	2.0	51
	NC_011334.1	321	0	2.0	51
	NC_011334.1	322	1	5.0	51
	NC_011334.1	323	1	6.0	51
	NC_011334.1	324	1	2.0	51
	NC_011334.1	325	0	3.0	51
	NC_011334.1	325	1	16.0	51
	NC_011334.1	327	1	1.0	51
	NC_011334.1	328	1	2.0	51
	NC_011334.1	329	0	6.0	51
	NC_011334.1	330	1	2.0	51
	NC_011334.1	331	0	3.0	51
	NC_011334.1	331	1	7.0	51
	NC_011334.1	332	1	1.0	51
	NC_011334.1	334	0	2.0	51
	NC_011334.1	335	1	5.0	51
	NC_011334.1	336	0	6.0	51
	NC_011334.1	336	1	29.0	51
	NC_011334.1	337	0	16.0	51
	NC_011334.1	338	1	1.0	51
	NC_011334.1	339	0	8.0	51
	NC_011334.1	339	1	6.0	51
	NC_011334.1	340	0	2.0	51
	NC_011334.1	341	1	1.0	51
	NC_011334.1	342	1	2.0	51
	NC_011334.1	343	0	5.0	51
	NC_011334.1	343	1	15.0	51
	NC_011334.1	344	0	5.0	51
	NC_011334.1	345	1	2.0	51
	NC_011334.1	346	0	19.0	51
	NC_011334.1	346	1	7.0	51
	NC_011334.1	348	0	2.0	51
	NC_011334.1	348	1	2.0	51
	NC_011334.1	349	0	2.0	51
	NC_011334.1	350	0	7.0	51
	NC_011334.1	351	1	3.0	51
	NC_011334.1	352	0	1.0	51
	NC_011334.1	352	1	3.0	51
	NC_011334.1	354	1	22.0	51
	NC_011334.1	355	0	7.0	51
	NC_011334.1	356	0	9.0	51
	NC_011334.1	358	0	1.0	51
	NC_011334.1	359	1	1.0	51
	NC_011334.1	362	0	8.0	51
	NC_011334.1	364	0	4.0	51
	NC_011334.1	365	0	4.0	51
	NC_011334.1	367	0	5.0	51
	NC_011334.1	367	1	2.0	51
	NC_011334.1	370	0	5.0	51
	NC_011334.1	370	1	1.0	51
	NC_011334.1	371	1	1.0	51
	NC_011334.1	372	0	2.0	51
	NC_011334.1	372	1	1.0	51
	NC_011334.1	373	0	4.0	51
	NC_011334.1	374	0	4.0	51
	NC_011334.1	375	1	2.0	51
	NC_011334.1	377	0	1.0	51
	NC_011334.1	378	0	1.0	51
	NC_011334.1	379	0	1.0	51
	NC_011334.1	383	1	2.0	51
	NC_011334.1	386	1	1.0	51
	NC_011334.1	387	0	4.0	51
	NC_011334.1	388	0	1.0	51
	NC_011334.1	389	1	1.0	51
	NC_011334.1	393	0	3.0	51
	NC_011334.1	394	1	2.0	51
	NC_011334.1	395	1	4.0	51
	NC_011334.1	398	0	2.0	51
	NC_011334.1	399	0	1.0	51
	NC_011334.1	400	0	2.0	51
	NC_011334.1	401	1	1.0	51
	NC_011334.1	402	1	2.0	51
	NC_011334.1	403	0	2.0	51
	NC_011334.1	404	0	1.0	51
	NC_011334.1	406	0	1.0	51
	NC_011334.1	410	0	3.0	51
	NC_011334.1	410	1	2.0	51
	NC_011334.1	411	0	1.0	51
	NC_011334.1	413	0	1.0	51
	NC_011334.1	413	1	1.0	51
	NC_011334.1	414	0	3.0	51
	NC_011334.1	414	1	3.0	51
	NC_011334.1	417	0	1.0	51
	NC_011334.1	418	1	5.0	51
	NC_011334.1	419	0	1.0	51
	NC_011334.1	419	1	1.0	51
	NC_011334.1	421	0	2.0	51
	NC_011334.1	421	1	6.0	51
	NC_011334.1	422	1	1.0	51
	NC_011334.1	423	0	3.0	51
	NC_011334.1	423	1	2.0	51
	NC_011334.1	425	0	5.0	51
	NC_011334.1	428	0	2.0	51
	NC_011334.1	431	0	1.0	51
	NC_011334.1	431	1	1.0	51
	NC_011334.1	432	0	5.0	51
	NC_011334.1	434	1	3.0	51
	NC_011334.1	438	0	3.0	51
	NC_011334.1	440	1	1.0	51
	NC_011334.1	443	1	11.0	51
	NC_011334.1	444	0	4.0	51
	NC_011334.1	446	1	2.0	51
	NC_011334.1	447	0	3.0	51
	NC_011334.1	449	0	1.0	51
	NC_011334.1	449	1	1.0	51
	NC_011334.1	453	0	5.0	51
	NC_011334.1	454	0	2.0	51
	NC_011334.1	455	0	1.0	51
	NC_011334.1	455	1	3.0	51
	NC_011334.1	456	0	1.0	51
	NC_011334.1	458	1	2.0	51
	NC_011334.1	459	0	7.0	51
	NC_011334.1	460	1	6.0	51
	NC_011334.1	463	1	1.0	51
	NC_011334.1	464	0	1.0	51
	NC_011334.1	467	1	1.0	51
	NC_011334.1	477	1	1.0	51
	NC_011334.1	479	1	4.0	51
	NC_011334.1	481	1	1.0	51
	NC_011334.1	483	1	2.0	51
	NC_011334.1	488	0	3.0	51
	NC_011334.1	488	1	1.0	51
	NC_011334.1	490	0	2.0	51
	NC_011334.1	491	1	1.0	51
	NC_011334.1	492	0	1.0	51
	NC_011334.1	494	0	4.0	51
	NC_011334.1	497	0	7.0	51
	NC_011334.1	498	1	1.0	51
	NC_011334.1	500	1	5.0	51
	NC_011334.1	501	1	7.0	51
	NC_011334.1	506	0	1.0	51
	NC_011334.1	506	1	1.0	51
	NC_011334.1	507	1	5.0	51
	NC_011334.1	508	0	2.0	51
	NC_011334.1	511	0	1.0	51
	NC_011334.1	511	1	7.0	51
	NC_011334.1	513	0	2.0	51
	NC_011334.1	514	0	2.0	51
	NC_011334.1	518	1	1.0	51
	NC_011334.1	519	0	6.0	51
	NC_011334.1	520	0	1.0	51
	NC_011334.1	520	1	1.0	51
	NC_011334.1	525	1	10.0	51
	NC_011334.1	528	1	10.0	51
	NC_011334.1	529	0	4.0	51
	NC_011334.1	530	0	2.0	51
	NC_011334.1	531	0	3.0	51
	NC_011334.1	533	0	3.0	51
	NC_011334.1	534	1	8.0	51
	NC_011334.1	537	1	7.0	51
	NC_011334.1	538	0	2.0	51
	NC_011334.1	538	1	4.0	51
	NC_011334.1	539	0	2.0	51
	NC_011334.1	539	1	1.0	51
	NC_011334.1	542	1	1.0	51
	NC_011334.1	543	1	1.0	51
	NC_011334.1	547	1	1.0	51
	NC_011334.1	552	1	3.0	51
	NC_011334.1	553	0	1.0	51
	NC_011334.1	554	0	1.0	51
	NC_011334.1	557	1	7.0	51
	NC_011334.1	558	1	7.0	51
	NC_011334.1	560	1	1.0	51
	NC_011334.1	564	1	2.0	51
	NC_011334.1	565	1	4.0	51
	NC_011334.1	566	1	5.0	51
	NC_011334.1	567	0	2.0	51
	NC_011334.1	568	0	2.0	51
	NC_011334.1	569	1	7.0	51
	NC_011334.1	570	0	6.0	51
	NC_011334.1	572	0	2.0	51
	NC_011334.1	572	1	5.0	51
	NC_011334.1	573	1	3.0	51
	NC_011334.1	574	0	2.0	51
	NC_011334.1	574	1	1.0	31
	NC_011334.1	574	1	3.0	51
	NC_011334.1	575	0	5.0	51
	NC_011334.1	577	0	3.0	51
	NC_011334.1	577	1	2.0	51
	NC_011334.1	578	0	1.0	51
	NC_011334.1	578	1	3.0	51
	NC_011334.1	579	0	19.0	51
	NC_011334.1	579	1	5.0	51
	NC_011334.1	580	0	3.0	51
	NC_011334.1	581	0	1.0	51
	NC_011334.1	581	1	3.0	51
	NC_011334.1	582	1	20.0	51
	NC_011334.1	583	0	5.0	51
	NC_011334.1	584	0	9.0	51
	NC_011334.1	585	0	2.0	51
	NC_011334.1	585	1	1.0	51
	NC_011334.1	586	0	10.0	51
	NC_011334.1	586	1	16.0	51
	NC_011334.1	587	0	3.0	51
	NC_011334.1	588	0	2.0	51
	NC_011334.1	589	0	1.0	51
	NC_011334.1	589	1	6.0	51
	NC_011334.1	590	0	7.0	51
	NC_011334.1	590	1	8.0	51
	NC_011334.1	591	0	6.0	51
	NC_011334.1	591	1	7.0	51
	NC_011334.1	592	0	2.0	51
	NC_011334.1	593	0	8.0	51
	NC_011334.1	594	0	6.0	51
	NC_011334.1	594	1	4.0	51
	NC_011334.1	595	0	7.0	51
	NC_011334.1	596	0	3.0	51
	NC_011334.1	596	1	1.0	51
	NC_011334.1	597	0	14.0	51
	NC_011334.1	597	1	1.0	51
	NC_011334.1	598	0	4.0	51
	NC_011334.1	598	1	5.0	51
	NC_011334.1	599	0	3.0	51
	NC_011334.1	600	0	3.0	51
	NC_011334.1	600	1	5.0	51
	NC_011334.1	601	0	8.0	51
	NC_011334.1	601	1	16.0	51
	NC_011334.1	602	1	3.0	51
	NC_011334.1	603	1	12.0	51
	NC_011334.1	604	0	10.0	51
	NC_011334.1	604	1	36.0	51
	NC_011334.1	605	0	1.0	37
	NC_011334.1	605	0	2.0	51
	NC_011334.1	606	0	4.0	51
	NC_011334.1	607	0	12.0	51
	NC_011334.1	607	1	3.0	51
	NC_011334.1	608	0	17.0	51
	NC_011334.1	608	1	14.0	51
	NC_011334.1	609	1	40.0	51
	NC_011334.1	610	0	7.0	51
	NC_011334.1	611	0	4.0	51
	NC_011334.1	612	0	1.0	51
	NC_011334.1	612	1	4.0	51
	NC_011334.1	613	0	6.0	51
	NC_011334.1	614	0	3.0	51
	NC_011334.1	614	1	6.0	51
	NC_011334.1	615	0	4.0	51
	NC_011334.1	615	1	5.0	51
	NC_011334.1	616	0	1.0	51
	NC_011334.1	616	1	8.0	51
	NC_011334.1	617	0	3.0	51
	NC_011334.1	618	0	3.0	51
	NC_011334.1	618	1	12.0	51
	NC_011334.1	619	0	45.0	51
	NC_011334.1	620	0	6.0	51
	NC_011334.1	621	0	6.0	51
	NC_011334.1	621	1	16.0	51
	NC_011334.1	622	0	1.0	51
	NC_011334.1	622	1	11.0	51
	NC_011334.1	623	0	4.0	51
	NC_011334.1	624	1	10.0	51
	NC_011334.1	625	0	4.0	51
	NC_011334.1	625	1	19.0	51
	NC_011334.1	626	0	1.0	51
	NC_011334.1	626	1	2.0	51
	NC_011334.1	627	0	3.0	51
	NC_011334.1	627	1	3.0	51
	NC_011334.1	628	0	8.0	51
	NC_011334.1	630	1	3.0	51
	NC_011334.1	631	0	10.0	51
	NC_011334.1	631	1	11.0	51
	NC_011334.1	632	0	2.0	51
	NC_011334.1	632	1	5.0	51
	NC_011334.1	633	1	9.0	51
	NC_011334.1	634	0	30.0	51
	NC_011334.1	635	0	1.0	51
	NC_011334.1	635	1	25.0	51
	NC_011334.1	636	1	14.0	51
	NC_011334.1	637	0	4.0	51
	NC_011334.1	638	0	2.0	51
	NC_011334.1	639	0	1.0	51
	NC_011334.1	639	1	5.0	51
	NC_011334.1	640	0	21.0	51
	NC_011334.1	640	1	11.0	51
	NC_011334.1	642	0	5.0	51
	NC_011334.1	642	1	2.0	51
	NC_011334.1	643	0	15.0	51
	NC_011334.1	643	1	1.0	51
	NC_011334.1	644	0	2.0	51
	NC_011334.1	644	1	35.0	51
	NC_011334.1	645	1	3.0	51
	NC_011334.1	646	0	11.0	51
	NC_011334.1	647	0	6.0	51
	NC_011334.1	647	1	2.0	51
	NC_011334.1	648	0	6.0	51
	NC_011334.1	648	1	11.0	51
	NC_011334.1	649	0	14.0	51
	NC_011334.1	650	1	9.0	51
	NC_011334.1	651	0	6.0	51
	NC_011334.1	651	1	7.0	51
	NC_011334.1	652	0	10.0	51
	NC_011334.1	653	1	2.0	51
	NC_011334.1	654	0	8.0	51
	NC_011334.1	654	1	2.0	51
	NC_011334.1	655	0	1.0	51
	NC_011334.1	655	1	20.0	51
	NC_011334.1	656	0	12.0	51
	NC_011334.1	656	1	3.0	51
	NC_011334.1	657	0	5.0	51
	NC_011334.1	657	1	23.0	51
	NC_011334.1	658	0	6.0	51
	NC_011334.1	659	0	2.0	51
	NC_011334.1	660	0	2.0	51
	NC_011334.1	662	0	4.0	51
	NC_011334.1	662	1	4.0	51
	NC_011334.1	663	0	6.0	51
	NC_011334.1	663	1	34.0	51
	NC_011334.1	664	0	8.0	51
	NC_011334.1	666	1	3.0	51
	NC_011334.1	667	0	15.0	51
	NC_011334.1	667	1	2.0	51
	NC_011334.1	668	0	10.0	51
	NC_011334.1	668	1	5.0	51
	NC_011334.1	669	1	8.0	51
	NC_011334.1	670	1	27.0	51
	NC_011334.1	671	0	16.0	51
	NC_011334.1	672	0	7.0	51
	NC_011334.1	673	0	4.0	51
	NC_011334.1	673	1	21.0	51
	NC_011334.1	674	0	9.0	51
	NC_011334.1	675	0	6.0	51
	NC_011334.1	675	1	3.0	51
